image,caption
2694178830_116be6a6a9.jpg,A woman pole vaulter upside down as she attempts the vault.
2694426634_118566f7ab.jpg,Man and two kids on a boat on the lake.
2694890967_7c7a89de16.jpg,"A group of young adult women in bikinis sit in a field of wild grass and flowers, some under a striped umbrella."
2695001634_127fe2f0d7.jpg,Two women walking on the sidewalk.
2695085862_2ed62df354.jpg,A man with a pompadour haircut and beard wearing a bandanna around his neck.
2695093520_5cfeb0729d.jpg,A man in a white shirt and sunglasses is holding hands with a woman wearing a red shirt outside.
2695962887_a1647c567b.jpg,"A shaggy, brown dog is doing an obstacle."
2696060728_3043cfc38c.jpg,A young girl riding a surfboard.
269630255_c3ec75c792.jpg,a pitbull playing with a stick.
2696394827_7342ced36f.jpg,Dog and bird together in water.
269650644_059a84ece5.jpg,People skate in an urban outdoor ice skating rink.
2696636252_91ef1491ea.jpg,A rollerblader grinds across a rail.
2696951725_e0ae54f6da.jpg,A man without a shirt poses with his arms spread next to a woman.
2697909987_128f11d1b7.jpg,"A young man in a "" GIGOLO "" shirt at a reception desk."
2698119128_62b4741043.jpg,Girl in orange suit swims in pool.
2698197294_ccd9327ef6.jpg,The black and white dog is running through the water.
2698614194_b4e6e11dff.jpg,The three men leaped in the air in an effort to grab the ball.
2698666984_13e17236ae.jpg,A woman wearing a red vest runs a race through the rain.
2699125097_c6801d80ed.jpg,"A tanned man with dark glasses on, punk style hair and tattoos on arms and chest."
2699342860_5288e203ea.jpg,A young boy with a red short sleeved shirt and jeans runs by some trees.
269986132_91b71e8aaa.jpg,Soccer game with teams in red and blue.
2700147489_f1664f2b61.jpg,Man with beard doing skateboarding stunt.
2701042060_92508ea8fa.jpg,Two dogs are playing near water next to a deflated basketball.
2701271123_6761bc5f26.jpg,Black dog holding an old soccer ball in its mouth.
2701487024_e866eb4550.jpg,A young boy holds his boogie board in shallow ocean water.
2701603045_6cbdc4ce7c.jpg,A young boy with white swim trunks walks out of the water.
2702506716_17a7fb3ba4.jpg,Dog crawling in between steps from behind the steps.
270263570_3160f360d3.jpg,Two brown dogs wearing collars fighting.
2703155733_19ac6f97a8.jpg,A woman wearing a red and white gown holds a long scarf behind her.
2704257993_d485058a5f.jpg,three young people skating in a skating rink.
2704362232_7d84503433.jpg,A man is standing in the pool behind the dog that is swimming.
2704379125_9c35650d16.jpg,A sheepdog is herding sheep down a grassy path.
2705793985_007cc703fb.jpg,A black and white dog with a blue halter runs through the grass.
2705947033_5999147842.jpg,Three children are shooting guns in the woods.
2706023395_ac9eba0e42.jpg,Three men are sitting near an orange building with blue trim.
2706430695_3b5667741c.jpg,Two girls stand in a puddle on a sidewalk.
2706766641_a9df81969d.jpg,A young boy is caught making a mess of his room.
2707244524_d57120d74a.jpg,A dog running through tall grass.
270724499_107481c88f.jpg,small dog running in the grass with a toy in its mouth.
2707835735_6537b27e8f.jpg,People are hanging out in an art gallery.
2707873672_15e6b5d54b.jpg,"Two redheaded boys with glasses stand on bench, play swordfight with sticks."
2707969386_94dde00ce4.jpg,A small dog jumping an obstacle in a grassy field.
270809922_043e3bef06.jpg,A mountain climber posing in the snow.
270816949_ffad112278.jpg,A rider on a horse in front of a mountain range.
2708176152_1634cb754d.jpg,Group of cyclists in riding gear with helmets.
2708582445_5e5999b956.jpg,The young girl enjoys the slide.
270864951_1737ae5479.jpg,"The blonde woman is wearing a black, american flag, tartan cap."
2708686056_1b8f356264.jpg,Girl is wading through the gray ocean.
2708744743_e231f7fcf9.jpg,A woman is using Frisbees to play with a dog in front of a stadium crowd and a group of baseball players.
2709359730_13bca100af.jpg,Several dogs are running through the dirt.
2709536455_2a6046e38a.jpg,Three dogs standing in the snow with two of the dogs with open mouths.
2709648336_15455e60b2.jpg,A large brown and black dog jumps in the air holding a white Frisbee in its mouth.
2709683703_5385ea9ef4.jpg,Man squirts water gun in dogs mouth.
2710280476_dcccb8745a.jpg,A wet dog flies through the air while an amazed woman and boy look on.
2710416789_555180e399.jpg,Child with black glasses and a blue polo shirt.
2710563762_06d48329d7.jpg,Girls are playing basketball.
2710698257_2e4ca8dd44.jpg,Man standing on the edge of rocks near an ocean.
2711075591_f3ee53cfaa.jpg,Two people are scuba diving in the blue ocean.
2711720095_0b98426d3c.jpg,A man with a lot of camera gear stands in front of a mountain scene.
271177682_48da79ab33.jpg,Large SUV driving through a large puddle in the forest.
2712352554_1cafd32812.jpg,Skateboarder on a rail.
2712787899_d85048eb6a.jpg,girl sitting on wall looking at her nails.
2712974062_6d5b6aa7f0.jpg,A young woman wearing a dress makes an awkward hand sign.
2713554148_64cd465e71.jpg,Four children running around a pole with red and white strips on top.
2713897716_c8cd610360.jpg,A black and white dog plays with a tattered volleyball in a brown field.
2714220101_c31db50b10.jpg,A white dog runs on the beach.
2714674623_8cd05ac114.jpg,The heavy man is sitting on a bus and sleeping.
2714699748_c9270dd5aa.jpg,Two dogs playing on carpet.
2714878018_1593c38d69.jpg,a young boy jumping through a mist of water.
2715155329_1ed1756000.jpg,A man with a shaved head and sunglasses smiles broadly.
2716251485_d6113f4c8a.jpg,A man walks by red telephone booths.
2716457668_187a6d2b1c.jpg,A young boy wearing glasses has his hair set to stand up.
271660510_dd4ba34b35.jpg,Man and woman wearing sunglasses posing for picture.
2716903793_fb7a3d8ba6.jpg,Two boys pulling a wagon.
2717686269_80c4b5ac9e.jpg,A small brown and white dog lines on a red area rug in a patch of sunlight.
2718024196_3ff660416a.jpg,A young boy plays outside on a sunny day on his slip and slide.
2718049631_e7aa74cb9b.jpg,Beige dog running toward camera on brown ground and a man in the background moving away from camera.
2718376488_3c62f7642c.jpg,The bulls are chasing the runners.
2718495608_d8533e3ac5.jpg,a girl wearing sunglasses smiles for the camera.
2719101587_4ba70dee14.jpg,Motorcyclist performing while two men watch.
2719102611_fef453bf30.jpg,Someone is on a black and white motorcycle and putting their feet on the seat.
2720215226_5a98ff2bd3.jpg,A dog wearing a blue ribbon sits in front of a fireplace that displays more ribbons.
2720985888_8f5920e8cf.jpg,A smiling little blonde girl holds stands in a play structure and holds a green toy.
272156850_c4445a53f4.jpg,A man sitting on a rock near trees.
2721656220_5f4cda8bc1.jpg,A woman holds a drink and smiles.
272283076_2d4aa1d5cf.jpg,A man with a bandage on his finger is rock climbing as others watch.
2723929323_70b93a74ea.jpg,Three woman stand on a beach below with their shadows long behind them.
2724485630_7d2452df00.jpg,Two woman wearing similar shirts walk to the left.
272546805_536c719648.jpg,Two brown dogs with green harnesses play tug of war.
2726262796_03bd63a155.jpg,A young girl wearing a blue bathing suit plays in the waves at the beach.
2726301121_95a2fbd22b.jpg,Girl in black t-shirt looks on.
2727051596_be65bfb3d3.jpg,"Two little boys playing a game, one with his mouth wide open."
2728276857_3f83757ef2.jpg,A group of women pose for a picture as a man plays guitar behind them.
2728486640_cc2a31d2b0.jpg,A white dog is jumping for a treat.
2728813605_cfc943e1ab.jpg,"An older woman with gray hair wears sunglasses, a necklace, earrings, and blue shirt and jacket."
2729147877_c3ec3445bf.jpg,A young boy swinging upside down from a bar.
272940778_a184dbea42.jpg,Two dogs run around in a field playing.
2729655904_1dd01922fb.jpg,Two boys play with two dogs next to the ocean.
2729685399_56c0e104b1.jpg,"Three young adults talk in a crowd of people, the woman looks upset."
272988646_1588bde6a8.jpg,A woman with a blue Mohawk is walking with a small child.
2730819220_b58af1119a.jpg,A young girl reaches the bottom of a slide.
2730938963_c4ed3e2258.jpg,Three young boys hold hands as they jump into the blue pool.
2730994020_64ac1d18be.jpg,A dog sprints across a grassy field.
2731171552_4a808c7d5a.jpg,One child is pointing to the sky and another is trying to block the sun to look.
273248777_eaf0288ab3.jpg,Two football players run into each other.
2732625904_4fbb653434.jpg,A girl in a red sundress rides a bike past a white picket fence.
2733659177_d74a00995b.jpg,A boy wearing a yellow shirt and blue pants is climbing on a tree branch in a grassy field.
2734219983_fe86a60bf9.jpg,A woman walking in the rain with a child.
2735158990_56ff6bf9b0.jpg,A dog stands on its hind legs in a wooded area while another dog watches.
2735558076_0d7bbc18fc.jpg,A row of people sitting on the ground wearing matching heeled boots.
2735792721_b8fe85e803.jpg,A laughing child is holding a water gun and getting sprayed with water.
2735979477_eef7c680f9.jpg,Two golden retreiver dogs are running on the grass.
2736508369_fd9ff0b42f.jpg,Three men playing baseball.
2736902411_a0010f89ae.jpg,Two girls taking a picture of themselves.
2737233999_34d60dc5c3.jpg,Kids playing basketball on a wood deck.
2737609659_efce872c24.jpg,"In rural outdoors, blond woman sits on roof of yellow BMW vehicle, two people inside."
2737729252_b3fd9c05b1.jpg,one girl taking a picture of her friend.
2737759676_4bc9be2daf.jpg,a man wears sunglasses and a hat.
2738077433_10e6264b6f.jpg,A light brown dog is running up.
2739331794_4ae78f69a0.jpg,An orange and white motorcycle is being ridden on a racetrack.
2741051940_89fb6b2cee.jpg,A white dog is playing with a plastic bag.
2741380826_cfe0ddf0a9.jpg,The small furry dog is jumping over a low beam.
274313927_404d0e94ab.jpg,A black dog with a white toy in his mouth in a field of grass.
2743652730_d909c7ae82.jpg,One child sprays a water hose at another who is inside behind a glass window.
2743709828_a795a75bfc.jpg,Two muzzled greyhounds vie for the lead.
2744321686_8811d8428c.jpg,Man in a blue shirt with hand on forehead behind two cushions.
2744330402_824240184c.jpg,A lot of men and motorcycles float on a canoe.
2744690159_fe2c89e55b.jpg,Three brown dogs are playing in the sea.
2744705574_519c171ca0.jpg,a dog playing in the water.
2745441424_5659f6acc8.jpg,A woman and two little girls wearing swimsuits.
2745663684_650f84e1e6.jpg,A man wearing shorts and a tank top riding a skateboard.
2745811124_12c4426b8b.jpg,A little girl is in a crowd of people holding a rope attached to a sheep.
2746072388_b127f8259b.jpg,A very messy baby eating a cake.
2746910139_77ba5be2c5.jpg,A little child playing in water with a hose.
2747436384_9470c56cb9.jpg,Four young men are sitting on the beach under a crashing wave.
2747714500_49476225c6.jpg,a little girl in a yellow shirt runs through a fountain in a busy park.
2748435417_ea7bbcc17c.jpg,Two boys are skateboarding in front of an office building.
2748729903_3c7c920c4d.jpg,A person in a parachute sliding across the water.
2749124446_d4432787b5.jpg,The two greyhounds are racing around a corner.
275002371_5b200e6a92.jpg,A dog rolls in the grass.
2750832671_4b39f06acf.jpg,A dog playing with its toy.
2751466788_4fab701cc3.jpg,People in the middle of city street surrounded by large buildings.
2751567262_e089b33ed9.jpg,A nearly bald man in a blue shirt and dark glasses waits on the lawn by an empty street.
2751602672_ca5e1f6447.jpg,A medium sized dog is jumping to get a stick.
2752043092_f48ebfeaa2.jpg,A child in a blue shirt is wearing a wristwatch.
2752175795_c9def67895.jpg,two men sitting on opposite sides of a bus stop.
2752230113_b5dab6f0f1.jpg,The little girl in the pink shirt is walking ahead of a man and woman on the side of the body of water.
2752331711_cb18abba5a.jpg,Man sits on chair near edge of cliff fishing.
2752341621_54490b9b09.jpg,five people walk through the snow wearing exotic clothes.
2752809449_632cd991b3.jpg,A woman is sitting on a man 's lap on a public transportation system.
2752919987_8bfca604ab.jpg,A man kissing a woman in a crowd.
2752923489_d3bceebacb.jpg,"Two firends are at an outdoor concert, and one is searching for something in her blue bag."
2752926645_801a198ff6.jpg,A young man stands against a tree drinking from a cup.
2753506871_dc38e7d153.jpg,A dog jumps on a sandy embankment near another dog.
2753531542_ace2c870b7.jpg,A young man in red swimming trunks jumped off a large rock into the water.
275401000_8829250eb3.jpg,Two dogs play with a green ball on a wooden deck.
2754271176_4a2cda8c15.jpg,The man in the blue jacket is reaching into a white bag.
2754898893_95239c1f19.jpg,The woman in glasses is smiling with the ocean in the background.
2755053974_5cc157512e.jpg,"Little boy sits in car 's driver 's seat, grabbing the steering wheel."
275516348_cbccebc125.jpg,dog running on two legs.
2755314937_1e974bf2b5.jpg,broken image.
2755362721_368cbde668.jpg,Sand is kicked up as two animals run.
2755952680_68a0a1fa42.jpg,Someone on a bike is performing an aerial trick while other bikers watch.
2756636539_cc1eacbf4a.jpg,The black dog is in the water on the shore.
2756765580_9e57e10f0d.jpg,A boy leaping to perform a toe-touch in front of a tree.
2757779501_c41c86a595.jpg,A shirtless person with jeans is climbing a rocky mountainside.
2757803246_8aa3499d26.jpg,A little boy runs around while others look at a stage.
2759596272_e0ce0a965a.jpg,The little girl a striped shirt jumped out of a swing.
2759813381_73303113d9.jpg,A white and brown dog is pooping whist attached to leash by a tree.
2759860913_f75b39d783.jpg,A man standing on the ledge of a mountain with mountains a blue skies in the background.
